0.8282608695652174,0.8533178110981314,0.8043478260869564,0.822748463035777,0.8210399196006393,0.8521739130434781,0.8314455693698868
a,l,l,2,0,2,3,s,u
0.8326086956521739,0.8760231570078117,0.7826086956521741,0.8237102292372989,0.8047033653502919,0.8826086956521738,0.8396599175416071
a,l,l,2,0,2,3,s,u
0.8217391304347826,0.8522330447330446,0.7913043478260869,0.814455972967601,0.8110975515712358,0.8521739130434783,0.8262373766338037
a,l,l,2,0,2,3,s,u
0.8195652173913043,0.8395823451910409,0.8,0.8173594941927949,0.8066965643052599,0.8391304347826087,0.8210864276750984
a,l,l,2,0,2,3,s,u
0.8239130434782609,0.8503162177258285,0.7956521739130433,0.8171702913881731,0.8126545374266273,0.8521739130434781,0.8284961333027077
a,l,l,2,0,2,3,s,u
0.8391304347826086,0.8654073342116819,0.8130434782608695,0.8354417824077804,0.8238356651400129,0.8652173913043478,0.8417654017455944
a,l,l,2,0,2,3,s,u
0.8369565217391303,0.8613022165387892,0.8043478260869564,0.8290545822417112,0.822254619443525,0.8695652173913043,0.8433076597417115
a,l,l,2,0,2,3,s,u
0.8260869565217392,0.8465369533847795,0.8086956521739129,0.8213212868425309,0.8234850053328314,0.8434782608695652,0.8286710460238534
a,l,l,2,0,2,3,s,u
0.8304347826086957,0.8527387826199915,0.808695652173913,0.8269694748081161,0.8184216982417881,0.8521739130434783,0.8325647498000832
a,l,l,2,0,2,3,s,u
0.8304347826086955,0.8641399131222794,0.7956521739130435,0.8247114356284566,0.8114794708872669,0.8652173913043478,0.8344722525007613
a,l,l,2,0,2,3,s,u
0.8478260869565217,0.8690057406361753,0.826086956521739,0.8423584142548064,0.8389911302465649,0.8695652173913043,0.8515489539240695
a,l,l,2,0,2,3,s,u
0.8391304347826086,0.8589808992746735,0.8217391304347827,0.8350987818278156,0.8346728322028613,0.8565217391304347,0.8410042029581671
a,l,l,2,0,2,3,s,u
