UID,WID,Understand,attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30914026,22,4,1,0,22041,3346.27,0.15182,1412.18,2392,19649,7023,5114,6072,1719,946,434,7,0,0,12,9,0,0,0,7,0,0,0,1,0,1,1,3,9240
30914026,32,3,1,0,31155,3284.45,0.105423,2795.91,2827,28328,15289,5989,14106,4968,1330,584,8,0,0,7,5,0,0,0,8,0,0,0,1,0,3,3,0,6927
30914026,45,4,1,0,52216,7149.47,0.136921,6686.4,2720,49496,17943,6797,30214,8895,3257,409,10,1,1,23,14,0,1,3,6,0,1,1,1,4,9,5,2,9343
30914026,46,3,1,0,57760,6044.17,0.104643,5566.1,2595,55165,20590,3119,38286,17378,888,432,8,0,0,24,14,0,0,0,8,0,0,0,1,0,13,5,2,11087
30914026,54,4,1,0,21776,4541.5,0.208555,4067.22,3761,18015,6130,2475,6085,1039,1140,452,9,0,0,11,8,0,0,0,9,0,0,0,1,0,2,2,1,4503
30914026,58,1,1,0,99223,10654,0.107374,8804.06,3655,95568,25696,2162,52657,26383,6089,391,14,1,1,33,32,0,1,4,9,0,1,1,1,5,24,9,9,22207
30914026,59,4,1,0,26465,3408.35,0.128787,2907.89,2129,24336,8543,3036,14485,8288,1496,466,7,0,0,11,5,0,0,0,7,0,0,0,1,0,10,1,0,4920
30914026,60,4,1,0,39286,3917.24,0.0997108,3457.52,3814,35472,22101,9046,16196,7040,4250,313,8,0,0,15,11,0,0,0,8,0,0,0,1,0,14,1,0,9920
30914026,61,2,1,0,86651,7559.79,0.0872441,6633.03,5276,81375,23400,5485,59577,15639,4609,361,13,1,1,22,16,0,2,5,6,0,1,1,1,7,13,8,7,5455
30914026,67,4,1,0,35849,5277.14,0.147205,3611.99,6296,29553,6995,1233,13373,4911,1145,410,8,1,1,12,10,0,1,3,4,0,1,1,1,4,3,2,1,10088
30914026,68,3,1,0,36104,4703.98,0.13029,3519.45,3599,32505,8315,2478,15867,9088,1169,443,9,0,0,14,15,0,0,0,9,0,0,0,1,0,5,7,2,10439
30914026,76,2,1,0,77129,10898.6,0.141304,8527.25,6889,70240,16728,4321,59553,18616,1144,408,13,2,1,27,22,0,5,7,1,0,1,1,1,12,6,9,3,791
30914026,89,4,1,0,60214,6024.73,0.100055,5734.37,11277,48937,23237,4156,28693,8669,2146,442,13,0,0,21,16,0,0,0,13,0,0,0,1,0,14,4,0,8527
30914026,92,4,1,0,40911,4438.65,0.108495,2998.62,5192,35719,14143,5533,23906,15320,1082,347,10,0,0,16,13,0,0,0,10,0,0,0,1,0,6,2,3,5263
30914026,99,2,1,0,168675,11428,0.0677516,10553.2,6804,161871,82046,13317,119448,17142,8969,288,21,0,0,28,28,0,2,2,17,0,1,1,1,4,28,12,10,4079
30914026,127,2,1,0,162126,14470.3,0.0892533,12293.4,13458,148668,72313,18376,107782,37175,3927,465,15,2,1,38,37,0,2,9,4,0,1,1,1,11,40,5,11,24182
30914026,129,3,1,0,91776,8403.29,0.0915631,6405.23,7209,84567,53475,27535,34758,15983,913,465,10,1,1,16,14,0,0,0,10,0,0,0,1,0,11,5,4,43495
30914026,138,3,1,0,51192,4797.03,0.0937066,3594.44,2344,48848,13070,2254,19200,8751,3314,375,10,0,0,13,11,0,0,0,10,0,0,0,1,0,8,8,1,20118
30914026,139,1,1,0,84795,10662.1,0.12574,9313.81,5312,79483,13673,4023,56913,16458,1440,384,15,3,1,32,28,0,3,8,4,0,1,1,1,11,6,7,2,11687
30914026,141,2,1,0,78273,7050.31,0.0900733,6566.84,13738,64535,24888,4757,43871,15588,4432,361,13,1,1,20,20,0,3,4,6,0,1,1,1,7,16,4,3,5446
